id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C07346,Zaida Millán,45.0,F,Trujillo,El Porvenir,2022-09-28,Tienda,Masivo
C12094,Marisela Rico Calvet,40.0,M,Piura,Castilla,2022-09-28,App,Masivo
C14274,María Belén Serra,44.0,M,Piura,Veintiseis de Octubre,2022-09-28,Web,Preferente
C01549,Paola Arnaiz Tello,49.0,F,Arequipa,Cayma,2022-09-28,Tienda,Masivo
C05263,Carmelita Machado Tejada,52.0,F,Lima,Surco,2022-09-28,Tienda,Masivo
C10215,Lorenzo Amor Sebastián,43.0,F,Lima,Los Olivos,2022-09-29,Web,Preferente
C06811,Guiomar Lasa Moreno,60.0,M,Cusco,Wanchaq,2022-09-29,Tienda,Masivo
C08257,Primitiva Artigas Bueno,41.0,F,Piura,Veintiseis de Octubre,2022-09-29,Tienda,Masivo
C08119,Diego Palomo Cánovas,50.0,F,Cusco,Cusco,2022-09-29,App,Masivo
C09751,Odalys del Gutiérrez,26.0,F,Lima,Los Olivos,2022-09-29,Tienda,Masivo
C12701,Gisela Amat Marín,23.0,M,Lima,San Isidro,2022-09-29,Tienda,Masivo
C03709,Regina Iglesia Zabala,33.0,M,Lima,Ate,2022-09-29,App,Masivo
C04753,Natalio Cantero Montalbán,45.0,F,Trujillo,El Porvenir,2022-09-29,Tienda,Masivo
C07239,Lope Company,31.0,F,Lima,,2022-09-29,App,Masivo
C08645,Hilario Salgado Benítez,78.0,M,Arequipa,Yanahuara,2022-09-29,Tienda,Masivo
C00429,Eliana Simó Casares,25.0,M,Arequipa,Socabaya,2022-09-30,Tienda,Premium
C12050,Telmo Gonzalo Escolano Cases,48.0,F,Arequipa,Yanahuara,2022-09-30,App,Masivo
C11671,Teodosio Mendizábal,42.0,F,Arequipa,Cercado,2022-09-30,App,Masivo
C04415,Aníbal Ballester Miranda,33.0,F,Lima,Surco,2022-09-30,Tienda,Masivo
C01700,Adán Tamarit Sotelo,36.0,M,Cusco,Wanchaq,2022-09-30,Tienda,Masivo
C07990,Elpidio Palma Mur,31.0,F,Lima,San Isidro,2022-09-30,Tienda,Masivo
C11734,Bautista Landa Pelayo,38.0,F,Lima,Los Olivos,2022-09-30,Web,Masivo
C08832,Galo Aguado Aguiló,18.0,No especificado,Arequipa,Socabaya,2022-09-30,Web,Masivo
C10881,Faustino del Alemán,39.0,M,Lima,Surco,2022-09-30,Tienda,Masivo
C12945,Graciela Vives Espada,36.0,M,Lima,Miraflores,2022-09-30,Tienda,Masivo
C10044,Cloe Saldaña Valentín,42.0,F,Arequipa,Socabaya,2022-09-30,Tienda,Masivo
C09030,Felicidad Murcia Palomo,26.0,F,Lima,Surco,2022-10-01,Tienda,Masivo
C05260,Rosendo Iglesias-Hervás,31.0,M,Lima,Los Olivos,2022-10-01,Tienda,Preferente
C03783,Ariel Manzano Rosado,29.0,F,Lima,Surco,2022-10-02,Tienda,Premium
C06303,Noemí Benavent,42.0,F,Piura,Catacaos,2022-10-02,Web,Preferente
C12808,Emilio Abella,26.0,F,Lima,Ate,2022-10-02,,Masivo
C01964,Isaura Alarcón Garay,18.0,M,Lima,San Isidro,2022-10-02,Tienda,Preferente
C06728,Josefina Llopis Figueras,44.0,F,Lima,San Isidro,2022-10-03,App,Masivo
C13735,Nicanor Peñalver Pastor,49.0,F,Arequipa,Yanahuara,2022-10-03,Tienda,Masivo
C13826,Cristian Porras-Ángel,44.0,M,Cusco,San Sebastian,2022-10-03,Tienda,Masivo
C14037,Esperanza Gracia Gómez Roma,38.0,M,Arequipa,Socabaya,2022-10-04,Tienda,Masivo
C14383,Aurelia de Santana,49.0,F,Arequipa,Cayma,2022-10-04,App,Masivo
C02984,María Carmen Manzanares Muñoz,50.0,M,Cusco,San Jeronimo,2022-10-04,Tienda,Masivo
C02675,Azahar Elorza Murcia,46.0,F,Lima,Comas,2022-10-05,Tienda,Masivo
C05369,Marcio Busquets Fuster,32.0,F,Piura,Piura,2022-10-05,Tienda,Premium
C10988,Maristela Rosselló-Pintor,42.0,F,Lima,Surco,2022-10-05,Web,Masivo
C03063,Lino Morata,32.0,M,Lima,San Isidro,2022-10-05,Tienda,Masivo
C10028,Luis Miguel Rios Llano,44.0,F,Lima,Los Olivos,2022-10-05,App,Masivo
C08890,Buenaventura Morata Reig,25.0,M,Trujillo,Victor Larco,2022-10-06,Web,Masivo
C00545,Berta Baena Barreda,18.0,F,Trujillo,La Esperanza,2022-10-06,Tienda,Masivo
C04713,Fidela Liliana Cardona Lago,43.0,F,Piura,Veintiseis de Octubre,2022-10-06,Web,Masivo
C03309,Fanny Clementina Morante Moreno,38.0,F,Trujillo,Trujillo,2022-10-06,Web,Masivo
C05617,Vinicio Isaías Zorrilla Manrique,36.0,M,Lima,Los Olivos,2022-10-06,Tienda,Masivo
C12852,Juan Carlos Bautista Torrecilla,18.0,F,Lima,Ate,2022-10-06,Web,Masivo
C03806,Martin Ros-Alcázar,56.0,M,Arequipa,Socabaya,2022-10-06,Tienda,Masivo
C04682,José Antonio Alcalde Macías,,M,Piura,Piura,2022-10-07,App,Premium
C13067,Virginia Aguilar,39.0,M,Lima,Comas,2022-10-07,Tienda,Masivo
C14793,Matías de Villaverde,30.0,M,Lima,San Isidro,2022-10-07,Tienda,Masivo
C03429,Simón Lucas Calleja,37.0,M,Arequipa,Cercado,2022-10-07,App,Masivo
C14460,Evangelina Vargas Guardia,36.0,M,Arequipa,Cayma,2022-10-07,Web,Masivo
C07626,Nilo Arjona Llorente,46.0,M,Lima,Miraflores,2022-10-08,Tienda,Masivo
C09902,Daniel Gómez-Barreda,39.0,F,Lima,Miraflores,2022-10-08,App,Masivo
C00819,Bernardo Llano Fernández,41.0,M,Lima,Ate,2022-10-08,Tienda,Masivo
C06304,Amador Arjona,22.0,M,Lima,Miraflores,2022-10-08,Tienda,Masivo
C00823,Celia Fajardo-Gaya,32.0,M,Lima,Surco,2022-10-09,App,Masivo
C04334,Eusebio Águila Tejedor,51.0,F,Lima,Comas,2022-10-09,App,Preferente
C10707,Encarnita Moraleda Perea,46.0,M,Lima,Surco,2022-10-09,Tienda,Masivo
C09352,Lorenzo Gras-Cortes,44.0,F,Arequipa,Yanahuara,2022-10-09,App,Preferente
C14529,Blanca Correa Tormo,46.0,F,Lima,Surco,2022-10-09,Tienda,Masivo
C11073,Ainoa Gisbert Almansa,24.0,F,Lima,Surco,2022-10-09,Tienda,Preferente
C08094,Artemio Miralles Villena,40.0,F,Arequipa,Cayma,2022-10-10,Tienda,Masivo
C08661,Ariadna Jiménez-Caro,28.0,M,Lima,,2022-10-10,Web,Masivo
C14360,Dorotea Blanco Cornejo,35.0,F,Arequipa,Yanahuara,2022-10-10,Tienda,Masivo
C09476,Javier Acero Nebot,62.0,F,Lima,Miraflores,2022-10-10,Web,Preferente
C09616,Moreno Castillo Roldan,42.0,F,Lima,Ate,2022-10-10,Web,Masivo
C10339,Vanesa Cano-Lumbreras,49.0,F,Arequipa,Cayma,2022-10-10,Tienda,Masivo
C14838,Regina Carlos,18.0,M,Trujillo,Trujillo,2022-10-10,Tienda,Preferente
C03749,Román Valera Morán,45.0,F,Lima,San Isidro,2022-10-11,App,Premium
C01183,Eulalia Nicolás Benavente,31.0,M,Lima,Ate,2022-10-11,Tienda,Premium
C13981,Genoveva de Quesada,34.0,M,Cusco,San Jeronimo,2022-10-11,Tienda,Masivo
C13771,Sigfrido Amores Alcolea,37.0,M,Lima,Los Olivos,2022-10-11,Tienda,Masivo
C08326,Roberto Luna Nicolás,42.0,F,Lima,Ate,2022-10-11,Tienda,Masivo
C01581,Bernardo Pinto Muro,,M,Trujillo,Trujillo,2022-10-11,Tienda,Masivo
C02674,Maite Moll-Arévalo,27.0,F,Arequipa,Cercado,2022-10-11,Tienda,Masivo
C04327,Luis Ángel Almagro Company,35.0,M,Lima,Comas,2022-10-11,Tienda,Premium
C02482,Nydia de Izaguirre,31.0,F,Lima,Comas,2022-10-12,Tienda,Masivo
C07226,Heliodoro Morcillo Ariza,52.0,F,Trujillo,Trujillo,2022-10-12,Web,Preferente
C08663,Onofre Simó Girona,40.0,No especificado,Lima,Surco,2022-10-12,Web,Premium
C03047,Elba Ortiz Barberá,45.0,F,Arequipa,Cercado,2022-10-12,Web,Masivo
C00087,Vito Vigil-Reig,34.0,F,Lima,San Isidro,2022-10-12,Tienda,Masivo
C04881,Adoración Suárez Gimenez,29.0,M,Cusco,San Sebastian,2022-10-12,Tienda,Preferente
C11141,Rosalía Manjón,51.0,F,Lima,San Isidro,2022-10-12,Tienda,Masivo
C00007,Loreto Muro Garrido,24.0,F,Lima,Ate,2022-10-12,Tienda,Masivo
C10330,Teófila Figuerola Río,29.0,F,Trujillo,El Porvenir,2022-10-13,Tienda,Preferente
C01726,Cipriano Esteban Llobet,48.0,M,Trujillo,La Esperanza,2022-10-13,Web,Preferente
C05438,Román Folch Alvarez,44.0,M,Lima,San Isidro,2022-10-13,Tienda,Preferente
C04663,Encarnacion Roldan Losa,42.0,F,Arequipa,Socabaya,2022-10-13,Tienda,Masivo
C08585,Sancho del Gutiérrez,27.0,F,Trujillo,Trujillo,2022-10-13,Web,Premium
C05659,Itziar Alonso Segovia,28.0,M,Arequipa,Cayma,2022-10-13,Tienda,Masivo
C04230,Rolando Tudela Francisco,59.0,F,Lima,Los Olivos,2022-10-13,Tienda,Masivo
C08064,Vito Eric Soriano Borrego,39.0,M,Lima,Comas,2022-10-14,Tienda,Masivo
C01633,Porfirio Mena Céspedes,37.0,No especificado,Piura,Veintiseis de Octubre,2022-10-14,Tienda,Masivo
C14826,Chelo Tomasa Perelló Iriarte,58.0,F,Lima,Comas,2022-10-14,Tienda,Masivo
C13170,Dafne Candela Morera Heras,42.0,M,Arequipa,Cercado,2022-10-14,Tienda,Premium
C10975,Primitivo Menendez González,45.0,No especificado,Lima,Miraflores,2022-10-14,Tienda,Masivo
C06629,Rafa Blázquez,31.0,F,Cusco,San Jeronimo,2022-10-14,Tienda,Masivo
C03892,Kike Ferrero Castejón,32.0,F,Arequipa,Socabaya,2022-10-14,Tienda,Masivo
C01914,Santos Pedraza,36.0,M,Arequipa,Cercado,2022-10-14,Tienda,Masivo
C06457,Chus Rosselló,30.0,F,Lima,Comas,2022-10-14,App,Masivo
C03226,Samanta Arnaiz,50.0,M,Trujillo,La Esperanza,2022-10-14,Web,Masivo
C03836,Hortensia del Puente,48.0,F,Arequipa,Cayma,2022-10-14,Web,Masivo
C10990,Andrea Abril Palomares Porcel,42.0,M,Cusco,Cusco,2022-10-15,Tienda,Masivo
C12202,Gracia Uría Pizarro,34.0,F,Trujillo,El Porvenir,2022-10-15,Tienda,Preferente
C05777,Elisabet Ros Niño,41.0,M,Trujillo,El Porvenir,2022-10-15,Tienda,Masivo
C04113,Pascuala Pozuelo,45.0,F,Lima,Ate,2022-10-15,Web,Masivo
C14988,Espiridión Sarmiento Múñiz,37.0,M,Lima,Miraflores,2022-10-15,App,Premium
C04974,Enrique Ibarra Yuste,28.0,F,Lima,Miraflores,2022-10-16,Web,Masivo
C01533,Genoveva Canals,26.0,M,Piura,Catacaos,2022-10-16,Web,Masivo
C06966,Amaro Casado Alonso,44.0,M,Piura,Piura,2022-10-16,Tienda,Masivo
C08797,Florencio Donaire Merino,30.0,M,Arequipa,Socabaya,2022-10-16,Web,Masivo
C14414,Alejo de Cabo,38.0,F,Lima,San Isidro,2022-10-16,Tienda,Masivo
C03118,Marcio Arrieta Millán,39.0,M,Trujillo,Victor Larco,2022-10-16,Web,Masivo
C07244,Renato Rojas Jove,49.0,F,Arequipa,Yanahuara,2022-10-16,Tienda,Masivo
C10541,César Garriga Martín,42.0,M,Cusco,San Jeronimo,2022-10-17,Tienda,Preferente
C13803,Juana Palau Juárez,28.0,F,Arequipa,Yanahuara,2022-10-17,App,Preferente
C01391,Tomasa Neira,24.0,M,Cusco,San Jeronimo,2022-10-17,Web,Masivo
C05848,Jose Angel Valenzuela Mármol,45.0,M,Lima,Miraflores,2022-10-17,Tienda,Premium
C13428,Adoración Hidalgo Gallardo,28.0,M,Lima,Miraflores,2022-10-17,Tienda,Masivo
C08782,Roberto Gras,46.0,F,Arequipa,Yanahuara,2022-10-17,Web,Preferente
C05461,Gerardo Wilfredo Alegre Sanchez,50.0,F,Cusco,Wanchaq,2022-10-17,Tienda,Masivo
C03481,Sandalio Carreras-Ariño,54.0,M,Arequipa,Yanahuara,2022-10-17,Tienda,Masivo
C10194,Ester del Carbajo,30.0,F,Lima,Los Olivos,2022-10-18,Tienda,Masivo
C07152,Domingo Cánovas Guitart,53.0,M,Piura,Veintiseis de Octubre,2022-10-18,Tienda,Masivo
C01179,Ricarda Adán Yuste,41.0,M,Trujillo,El Porvenir,2022-10-18,Tienda,Masivo
C08705,Abigaíl Medina Osuna,29.0,No especificado,Trujillo,La Esperanza,2022-10-18,App,Preferente
C00206,Amílcar Gascón Pons,18.0,M,Lima,Miraflores,2022-10-18,Tienda,Masivo
C13266,Lupita Armas Arnal,31.0,F,Lima,Comas,2022-10-18,App,Premium
C07243,Erasmo Blanch Olivera,43.0,F,Arequipa,Socabaya,2022-10-19,Tienda,Masivo
C00246,Débora Pino Mendoza,29.0,F,Trujillo,El Porvenir,2022-10-19,App,Masivo
C13488,León de Bernad,49.0,F,Piura,Castilla,2022-10-19,App,Masivo
C04148,Víctor Clemente Gelabert Torrents,32.0,M,Piura,Catacaos,2022-10-19,Tienda,Masivo
C05987,Anselma Cayetana Pozo Cano,20.0,F,Lima,Los Olivos,2022-10-19,Web,Preferente
C09668,Eulalia Hervás-Iborra,32.0,M,Cusco,San Sebastian,2022-10-19,App,Preferente
C02096,Nuria Alfonso Cañellas,23.0,M,Arequipa,Cayma,2022-10-19,Tienda,Masivo
C09540,Serafina Melero Artigas,27.0,M,Arequipa,Cercado,2022-10-19,Tienda,Masivo
C11879,Loida del Suárez,64.0,M,Trujillo,El Porvenir,2022-10-20,App,Masivo
C08115,Timoteo Bayona-Esparza,60.0,M,Lima,Comas,2022-10-20,Tienda,Masivo
C08131,Nicolasa Oliver López,47.0,M,Trujillo,Victor Larco,2022-10-20,Web,Masivo
C01089,Ainara Díaz Quero,19.0,F,Trujillo,El Porvenir,2022-10-20,Tienda,Masivo
C00980,Ale Solsona Chamorro,,M,Cusco,San Jeronimo,2022-10-20,Tienda,Premium
C08697,Ester Moreno Rivero,48.0,F,Lima,Surco,2022-10-20,App,Premium
C07428,Adán Moraleda,27.0,F,Lima,Comas,2022-10-20,Tienda,Masivo
C05298,Dorotea Cecilia Roldán Pellicer,37.0,M,Trujillo,Trujillo,2022-10-20,Tienda,Masivo
C12039,Olga Nevado Aznar,34.0,F,Arequipa,Socabaya,2022-10-20,App,Masivo
C06686,Encarnación Villanueva Farré,35.0,F,Lima,Miraflores,2022-10-20,Tienda,Masivo
C12454,Chelo Llabrés Quevedo,48.0,F,Lima,Surco,2022-10-21,Tienda,Masivo
C01196,Guadalupe Riba Mur,29.0,F,Cusco,San Jeronimo,2022-10-21,Tienda,Masivo
C09810,Mercedes Odalys Teruel Cañellas,40.0,M,Arequipa,Cercado,2022-10-21,Web,Masivo
C14930,Abilio Nieto Pozuelo,29.0,M,Lima,Comas,2022-10-21,Web,Masivo
C14034,Jordana Manso,18.0,No especificado,Lima,San Isidro,2022-10-21,Tienda,Preferente
C03997,Eva de Campillo,36.0,M,Piura,Catacaos,2022-10-21,Web,Masivo
C04478,Evaristo Cuesta Carbó,52.0,M,Piura,,2022-10-21,Tienda,Preferente
C09965,Eusebia Aguilera Silva,46.0,F,Lima,Miraflores,2022-10-21,Web,Preferente
C08718,Bautista Solera Lopez,43.0,F,Lima,Los Olivos,2022-10-22,Tienda,Preferente
C01665,Pacífica Izquierdo Fernández,44.0,M,Lima,San Isidro,2022-10-22,Tienda,Masivo
C04150,Pánfilo Fuentes Aznar,31.0,M,Lima,San Isidro,2022-10-22,App,Masivo
C13272,Narcisa del Reina,39.0,M,Lima,Comas,2022-10-22,Tienda,Masivo
C09806,Nayara Royo Adán,29.0,F,Lima,Los Olivos,2022-10-22,Tienda,Preferente
C12076,Clemente Belmonte Solís,50.0,M,Trujillo,Victor Larco,2022-10-22,Tienda,Masivo
C14721,Juan Manuel Ribas Soriano,36.0,F,Cusco,Wanchaq,2022-10-22,Tienda,Preferente
C01101,Cipriano Solera-Vives,28.0,M,Trujillo,Victor Larco,2022-10-22,Tienda,Premium
C00356,Cleto Linares Alberola,59.0,F,Lima,Comas,2022-10-22,App,Masivo
C03855,Emilio Gras Mariño,55.0,F,Lima,Miraflores,2022-10-23,Tienda,Masivo
C02088,Fausto Chaves-Valero,40.0,M,Lima,San Isidro,2022-10-23,Tienda,Masivo
C03739,Lilia Gallardo Manzano,41.0,F,Lima,Ate,2022-10-23,Web,Masivo
C09994,Miguel Marco Carreras,35.0,F,Lima,San Isidro,2022-10-23,Web,Masivo
C02019,Gilberto Romeu Abellán,18.0,F,Arequipa,Cercado,2022-10-23,Tienda,Masivo
C13057,Josefa Palomo-Morata,49.0,M,Lima,Ate,2022-10-24,Tienda,Masivo
C04294,Lara Pineda Corbacho,42.0,F,Arequipa,Socabaya,2022-10-24,Tienda,Preferente
C02273,Nacho Cruz Manzanares Sanchez,72.0,M,Lima,Miraflores,2022-10-24,Tienda,Preferente
C03576,Cayetano Valcárcel Gálvez,54.0,F,Piura,Piura,2022-10-24,Tienda,Preferente
C09287,Roque del Pizarro,18.0,M,Lima,San Isidro,2022-10-24,Tienda,Preferente
C06416,Marta Reig,58.0,F,Trujillo,Victor Larco,2022-10-25,Tienda,Masivo
C09244,Ester Rosa Arenas,51.0,M,Trujillo,El Porvenir,2022-10-25,Web,Masivo
C01936,Marc Pujol Gaya,51.0,F,Cusco,San Sebastian,2022-10-25,Tienda,Preferente
C05961,Amador de Piñol,35.0,M,Arequipa,Cayma,2022-10-25,App,Masivo
C10820,Natalia del Ángel,51.0,M,Lima,Surco,2022-10-25,Tienda,Masivo
C14137,Carmen Linares Carlos,33.0,No especificado,Lima,Comas,2022-10-25,Tienda,Masivo
C08803,Olga Esperanza Campo Alcázar,43.0,F,Lima,San Isidro,2022-10-25,Tienda,Masivo
C10888,Josefa Maldonado-Lucas,44.0,F,Cusco,San Sebastian,2022-10-25,Web,Preferente
C07921,Seve Hernández,28.0,M,Lima,San Isidro,2022-10-25,Web,Preferente
C01056,Ezequiel Bello Sobrino,35.0,M,Arequipa,Yanahuara,2022-10-25,Tienda,Masivo
C03394,Juan José Ramos Roldán,30.0,F,Lima,San Isidro,2022-10-25,Tienda,Masivo
C02252,Iván Ferreras Linares,44.0,F,Cusco,Cusco,2022-10-25,,Masivo
C12451,Humberto Casemiro Talavera Zapata,40.0,M,Lima,Surco,2022-10-26,Tienda,Preferente
C00150,Luis Ángel de Farré,26.0,F,Lima,San Isidro,2022-10-26,App,Preferente
C09890,Guillermo Lastra Diéguez,44.0,M,Lima,Surco,2022-10-26,App,Premium
C10696,Anabel Pou Juliá,18.0,F,Lima,Los Olivos,2022-10-26,Web,Masivo
C08539,Jose Ródenas Pino,39.0,F,Arequipa,Cayma,2022-10-27,Tienda,Masivo
C14373,Josefina Cisneros-Haro,35.0,F,Cusco,Cusco,2022-10-27,Web,Masivo
C09977,Elpidio Barón-Arco,43.0,F,Trujillo,El Porvenir,2022-10-27,App,Masivo
C01236,Emilio Gisbert Alvarado,42.0,F,Lima,Miraflores,2022-10-27,Web,Preferente
C10402,Federico Barranco Rebollo,40.0,F,Lima,Surco,2022-10-27,Tienda,Masivo
C05820,Aitana Beltran Casals,45.0,F,Lima,Los Olivos,2022-10-27,Web,Masivo
C11213,Martin Capdevila Pagès,52.0,F,Arequipa,Yanahuara,2022-10-28,App,Masivo
C01063,Fortunato Pintor Paredes,55.0,M,Cusco,Wanchaq,2022-10-28,Web,Premium
C00427,Irene Gras Malo,48.0,F,Trujillo,Trujillo,2022-10-28,Tienda,Masivo
C06963,Xavier de Frías,37.0,F,Arequipa,Cercado,2022-10-28,Tienda,Preferente
C00084,Marino Ramirez Hernando,33.0,M,Trujillo,Victor Larco,2022-10-28,Tienda,Premium
C05089,Vicente Gargallo,27.0,F,Lima,Los Olivos,2022-10-28,Tienda,Preferente
C09516,Carlota Vanesa Carrillo Nicolás,53.0,F,Cusco,Wanchaq,2022-10-29,Web,Masivo
C01126,Estefanía Fonseca Roma,36.0,F,Lima,Los Olivos,2022-10-29,Tienda,Masivo
C03596,Andrés Felipe Maestre Franco,39.0,F,Cusco,Wanchaq,2022-10-29,Tienda,Masivo
C11267,María Pilar Alvarado Ropero,50.0,M,Lima,Surco,2022-10-29,App,Masivo
C10443,Damián Gilabert Talavera,35.0,M,Cusco,San Jeronimo,2022-10-29,Tienda,Preferente
C09234,Estefanía Leiva Morcillo,32.0,M,Lima,Los Olivos,2022-10-29,Tienda,Premium
C12392,Rolando Jurado Andreu,42.0,M,Lima,Miraflores,2022-10-29,App,Masivo
C06735,Domingo Coca Montenegro,31.0,No especificado,Lima,Surco,2022-10-29,Tienda,Masivo
C05138,Serafina Goicoechea-Daza,18.0,F,Piura,Catacaos,2022-10-30,Tienda,Masivo
C07643,Reyna Mosquera Zamorano,32.0,F,Trujillo,Trujillo,2022-10-30,Tienda,Preferente
C06431,Elena Saavedra Millán,37.0,M,Trujillo,Trujillo,2022-10-30,App,Masivo
C01714,Lilia Sanmiguel,55.0,M,Trujillo,El Porvenir,2022-10-30,Tienda,Masivo
C04854,Rodolfo Gilberto Pelayo Solís,25.0,M,Cusco,San Jeronimo,2022-10-30,Tienda,Preferente
C08574,Evaristo Bayona Pinedo,47.0,M,Lima,Comas,2022-10-31,Tienda,Masivo
C00973,Hilario Cobos Bilbao,34.0,F,Trujillo,El Porvenir,2022-10-31,Tienda,Masivo
C04313,Cándida Artigas Morán,18.0,F,Cusco,San Sebastian,2022-10-31,App,Masivo
C03283,Candelario Figueras Huguet,47.0,M,Lima,Ate,2022-10-31,Tienda,Preferente
C11638,Faustino Iniesta Marqués,53.0,No especificado,Lima,Surco,2022-10-31,Tienda,Masivo
C05480,Kike Teodoro Badía España,42.0,F,Arequipa,Cayma,2022-10-31,Tienda,Masivo
C06678,Susana Calderon Arnau,44.0,F,Lima,Surco,2022-10-31,Web,Masivo
C12417,Merche Guardiola Mínguez,36.0,M,Arequipa,Yanahuara,2022-10-31,App,Premium
C00636,Selena Asenjo Botella,50.0,F,Trujillo,Victor Larco,2022-11-01,Tienda,Masivo
C05870,Luisa Nadal Duran,61.0,F,Trujillo,,2022-11-01,Tienda,Masivo
C04163,Odalys del Nogués,44.0,F,Arequipa,Cercado,2022-11-01,App,Masivo
C07200,Emigdio Quintana Plana,48.0,M,Arequipa,Socabaya,2022-11-01,Web,Masivo
C03405,Gabriela Lorena Corral Dueñas,39.0,F,Lima,San Isidro,2022-11-02,Web,Masivo
C13196,Verónica Zabala Páez,54.0,M,Trujillo,La Esperanza,2022-11-02,Tienda,Preferente
C03803,Alexandra Riquelme Méndez,40.0,F,Lima,Los Olivos,2022-11-02,,Masivo
C10388,Amor Moraleda,47.0,F,Trujillo,Victor Larco,2022-11-02,Tienda,Masivo
C05062,Carolina Pino Puente,33.0,M,Lima,Ate,2022-11-02,Tienda,Masivo
C08590,Victorino Espiridión Reyes Alvarez,42.0,F,Piura,Catacaos,2022-11-02,Tienda,Masivo
C10931,Leonor Alcolea Bilbao,50.0,F,Trujillo,Trujillo,2022-11-02,Tienda,Preferente
C14546,Zaira Codina Clavero,33.0,M,Lima,Ate,2022-11-02,Tienda,Masivo
C09891,Jordán Julio Lledó Bernat,30.0,F,Lima,Miraflores,2022-11-03,Tienda,Masivo
C12856,Sandalio Lago Madrid,30.0,M,Arequipa,Cayma,2022-11-03,Tienda,Masivo
C13938,Natividad Alarcón-Botella,56.0,F,Cusco,San Jeronimo,2022-11-03,Tienda,Masivo
C01796,Aitor Lladó,34.0,M,Lima,Comas,2022-11-04,App,Premium
C14789,Claudia Cueto Morera,49.0,M,Lima,Ate,2022-11-04,Tienda,Masivo
C07396,Tomás Cánovas Marqués,32.0,M,Arequipa,Yanahuara,2022-11-04,Web,Masivo
C13318,María Teresa Samanta Iriarte Manuel,36.0,F,Lima,San Isidro,2022-11-04,Tienda,Masivo
C06628,Andrés Crespo-Marti,48.0,M,Lima,Comas,2022-11-04,Web,Masivo
C01644,Rafaela Noguera-Patiño,48.0,M,Trujillo,Trujillo,2022-11-04,App,Preferente
C00353,Bienvenida Fuertes Trujillo,34.0,F,Cusco,San Jeronimo,2022-11-05,Tienda,Masivo
C09917,Valerio Casas Martinez,62.0,F,Arequipa,Yanahuara,2022-11-05,Tienda,Preferente
C11253,Narciso Rodríguez Gabaldón,37.0,F,Lima,Surco,2022-11-05,Tienda,Preferente
C09895,Plácido Acosta Soler,32.0,F,Arequipa,Yanahuara,2022-11-05,,Premium
C05059,Lupita Barón Campo,34.0,F,Trujillo,Victor Larco,2022-11-05,Tienda,Masivo
C06401,Calisto de Juan,27.0,F,Lima,Comas,2022-11-05,Tienda,Masivo
C10878,Jose Carlos Coronado Flores,46.0,F,Lima,Ate,2022-11-05,Web,Preferente
C02404,Dan Sanz Sevillano,38.0,F,Cusco,San Sebastian,2022-11-05,Tienda,Masivo
C07687,Flavio Donato Escolano Aznar,53.0,M,Piura,Piura,2022-11-05,App,Masivo
C00275,Georgina Giralt Ferrera,59.0,M,Arequipa,Yanahuara,2022-11-05,Tienda,Masivo
C04038,Poncio Aguado Tur,41.0,F,Lima,Miraflores,2022-11-06,Tienda,Masivo
C07242,Rodrigo Valcárcel,39.0,M,Lima,Comas,2022-11-06,Web,Preferente
C00888,Oriana Batalla Lastra,37.0,M,Trujillo,La Esperanza,2022-11-06,Tienda,Premium
C11232,Amílcar Heredia,27.0,F,Arequipa,Cercado,2022-11-06,Web,Masivo
C04245,Noemí Peral Capdevila,38.0,M,Cusco,San Jeronimo,2022-11-06,Tienda,Masivo
C08197,Vidal Acero Barranco,28.0,M,Lima,Surco,2022-11-06,Web,Preferente
C07366,Guadalupe Codina Bastida,44.0,F,Arequipa,Yanahuara,2022-11-06,Tienda,Masivo
C11084,Hilda Garmendia Arranz,45.0,F,Piura,Veintiseis de Octubre,2022-11-06,Tienda,Masivo
C09179,Ibán Sureda Yuste,58.0,F,Arequipa,Cayma,2022-11-07,,Masivo
C09227,Rocío Clotilde Luna Martorell,43.0,F,Piura,Veintiseis de Octubre,2022-11-07,,Masivo
C00136,Calisto Llano Garcia,27.0,M,Arequipa,Cercado,2022-11-07,Tienda,Masivo
C06495,Ariel Ricart-Paz,28.0,M,Lima,San Isidro,2022-11-07,Web,Masivo
C12092,Samanta del Matas,46.0,F,Lima,Surco,2022-11-07,Web,Preferente
C13147,Estela Olivares Ferrer,18.0,F,Lima,Comas,2022-11-07,App,Masivo
C00395,América del Llano,30.0,M,Lima,San Isidro,2022-11-08,Tienda,Premium
C05094,Claudia Ropero Español,41.0,F,Lima,Comas,2022-11-08,Web,Masivo
C03673,Feliciano Manrique Galán,54.0,F,Lima,Surco,2022-11-08,Tienda,Preferente
C13865,Josep de Laguna,26.0,No especificado,Arequipa,,2022-11-08,App,Masivo
C01191,Dolores de Méndez,42.0,M,Arequipa,Cayma,2022-11-08,Web,Masivo
C01213,Herberto Martinez Polo,49.0,F,Lima,Los Olivos,2022-11-08,App,Masivo
C05091,Gonzalo del Delgado,41.0,F,Trujillo,La Esperanza,2022-11-08,Tienda,Masivo
C11417,Coral Bosch Bernad,36.0,F,Trujillo,El Porvenir,2022-11-08,Tienda,Masivo
C12552,Renato Alemany González,35.0,M,Arequipa,Socabaya,2022-11-08,Tienda,Masivo
C03223,Carmelo Pintor,33.0,No especificado,Arequipa,Cayma,2022-11-09,Tienda,Masivo
